% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6.211100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.918812790e+08 +2.918812790e+08 +2.918806579e+08 +2.918806579e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.548200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.780123172e+08 +4.780123172e+08 +4.780120624e+08 +4.780120624e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.661000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.234975236e+08 +3.234975236e+08 +3.234975803e+08 +3.234975803e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.810000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.845524290e+08 +2.845524290e+08 +2.845524109e+08 +2.845524109e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.777000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.003609534e+08 +2.003609534e+08 +2.003609912e+08 +2.003609912e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6.325500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.900911686e+08 +3.900911686e+08 +3.900905360e+08 +3.900905360e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-8.530000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.293108617e+08 +9.293108617e+08 +9.293107764e+08 +9.293107764e+08
60 0 +9.253416559e+08 +9.253416559e+08 +9.253415706e+08 +9.253415706e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.719500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.354822174e+08 +5.354822174e+08 +5.354823893e+08 +5.354823893e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.816000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.179020488e+09 +1.179020488e+09 +1.179020556e+09 +1.179020556e+09
19 0 +1.069152815e+09 +1.069152815e+09 +1.069152884e+09 +1.069152884e+09
32 0 +9.830371432e+08 +9.830371432e+08 +9.830372113e+08 +9.830372113e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.524611580e+08 +8.524611580e+08 +8.524621580e+08 +8.524621580e+08
13 0 +7.831746328e+08 +7.831746328e+08 +7.831756328e+08 +7.831756328e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6.837000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.518343387e+09 +1.518343387e+09 +1.518343319e+09 +1.518343319e+09
29 0 +8.932932541e+08 +8.932932541e+08 +8.932931857e+08 +8.932931857e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.548000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.590253220e+09 +3.590253220e+09 +3.590253165e+09 +3.590253165e+09
2 0 +7.351589557e+08 +7.351589557e+08 +7.351589002e+08 +7.351589002e+08
60 0 +6.149004254e+08 +6.149004254e+08 +6.149003699e+08 +6.149003699e+08
73 0 +4.567862895e+08 +4.567862895e+08 +4.567862340e+08 +4.567862340e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.349000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.289126133e+09 +2.289126133e+09 +2.289126079e+09 +2.289126079e+09
14 0 +1.887508762e+09 +1.887508762e+09 +1.887508708e+09 +1.887508708e+09
30 0 +8.450639785e+08 +8.450639785e+08 +8.450639250e+08 +8.450639250e+08
57 0 +7.803155447e+08 +7.803155447e+08 +7.803154912e+08 +7.803154912e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.172700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.154203397e+09 +5.154203397e+09 +5.154203514e+09 +5.154203514e+09
2 0 +1.751966856e+09 +1.751966856e+09 +1.751966973e+09 +1.751966973e+09
7 0 +1.195873189e+09 +1.195873189e+09 +1.195873306e+09 +1.195873306e+09
35 0 +1.047154197e+09 +1.047154197e+09 +1.047154314e+09 +1.047154314e+09
37 0 +9.408699928e+08 +9.408699928e+08 +9.408701101e+08 +9.408701101e+08
72 0 +7.379714473e+08 +7.379714473e+08 +7.379715645e+08 +7.379715645e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.789000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.769614332e+08 +4.769614332e+08 +4.769615111e+08 +4.769615111e+08
