% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.445689776e+06 +5.445689776e+06 +5.445766046e+06 +5.445766046e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.403391414e+05 +5.403391414e+05 +5.404154114e+05 +5.404154114e+05 -3.8274e-01 -1.9918e-02 +4.4488e+00 +6.9899e-01 -3.8319e+00
7 0 +1.431269942e+04 +1.431269942e+04 +1.438896942e+04 +1.438896942e+04 -3.9598e-01 -4.1930e+00 -4.7631e+00 +2.7383e-01 -2.4159e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.352302546e+06 +2.352302546e+06 +2.352279996e+06 +2.352279996e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.583705825e+04 +2.583705825e+04 +2.581450825e+04 +2.581450825e+04 +2.0017e+00 +7.3316e-01 -1.6057e+00 +1.1924e+00 -1.1362e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.366000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.739884890e+06 +6.739884890e+06 +6.739898550e+06 +6.739898550e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.153176229e+06 +2.153176229e+06 +2.153189889e+06 +2.153189889e+06 -2.5378e+00 -3.5492e+00 -1.3216e+00 +4.2620e+00 -3.3695e+00
6 0 +2.136179058e+06 +2.136179058e+06 +2.136192718e+06 +2.136192718e+06 +4.4486e+00 -4.8822e-01 -3.5852e+00 +3.9977e+00 -1.3853e+00
7 0 +1.332693629e+06 +1.332693629e+06 +1.332707289e+06 +1.332707289e+06 +1.5127e+00 +2.4764e+00 +4.2449e+00 +3.6758e+00 +3.7511e+00
9 0 +9.120234029e+05 +9.120234029e+05 +9.120370629e+05 +9.120370629e+05 +2.7574e+00 +4.3928e+00 +3.5004e+00 -4.6616e-01 +2.7498e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.378400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.250763278e+02 +8.250763278e+02 +1.762916328e+03 +1.762916328e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-7.872000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.761742109e+04 +9.761742109e+04 +9.753870109e+04 +9.753870109e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.151000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.533876144e+05 +4.533876144e+05 +4.533461044e+05 +4.533461044e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.651814965e+03 +2.651814965e+03 +2.610304965e+03 +2.610304965e+03 +3.8025e+00 -2.6622e+00 +5.6606e-01 -1.8521e+00 -2.9317e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.320700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.253415444e+06 +1.253415444e+06 +1.253547514e+06 +1.253547514e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +8.604819470e+05 +8.604819470e+05 +8.606140170e+05 +8.606140170e+05 -3.4846e+00 -2.9356e+00 -1.7547e+00 +1.0156e+00 +4.4445e+00
10 0 +3.123977030e+03 +3.123977030e+03 +3.256047030e+03 +3.256047030e+03 -1.1750e+00 +2.5033e+00 -1.2325e+00 -1.3598e-01 +2.5414e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.725000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.964681727e+06 +3.964681727e+06 +3.964778977e+06 +3.964778977e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +2.507435873e+06 +2.507435873e+06 +2.507533123e+06 +2.507533123e+06 -1.0280e+00 +3.1997e+00 +7.3205e-01 -4.2124e+00 +2.5465e+00
3 0 +9.661607723e+04 +9.661607723e+04 +9.671332723e+04 +9.671332723e+04 +2.8827e-01 +1.3728e-01 -3.7702e+00 +3.8813e+00 -3.2929e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.033000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.154357277e+04 +4.154357277e+04 +4.152324277e+04 +4.152324277e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +1.005075489e+04 +1.005075489e+04 +1.003042489e+04 +1.003042489e+04 -2.9975e+00 -4.9113e+00 -2.9275e-01 -3.4724e+00 +6.2674e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.431000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.139125708e+05 +6.139125708e+05 +6.140068808e+05 +6.140068808e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.898741087e+04 +7.898741087e+04 +7.908172087e+04 +7.908172087e+04 -2.2855e+00 +2.9796e+00 +2.9315e+00 +3.6360e-01 -2.9322e-01
5 0 +5.255725474e+04 +5.255725474e+04 +5.265156474e+04 +5.265156474e+04 +2.7869e+00 -3.7779e+00 -3.4833e+00 -3.4861e+00 +2.9307e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.436900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.325708748e+05 +1.325708748e+05 +1.324271848e+05 +1.324271848e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.533800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.904784584e+07 +1.904784584e+07 +1.904749246e+07 +1.904749246e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.903338463e+07 +1.903338463e+07 +1.903303125e+07 +1.903303125e+07 +4.8917e+00 -1.3342e+00 -1.5769e+00 -2.8060e+00 +4.5600e+00
7 0 +4.808345959e+06 +4.808345959e+06 +4.807992579e+06 +4.807992579e+06 -4.5829e+00 -1.6142e+00 +1.6500e+00 +3.0239e+00 +2.7507e+00
10 0 +1.122540790e+05 +1.122540790e+05 +1.119006990e+05 +1.119006990e+05 -4.3498e+00 +3.9414e-01 -6.5280e-01 -4.0675e+00 -2.4416e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.910000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.215071163e+07 +2.215071163e+07 +2.215070872e+07 +2.215070872e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.901373042e+07 +1.901373042e+07 +1.901372751e+07 +1.901372751e+07 -2.1907e+00 -1.3147e+00 +1.7847e+00 -2.9916e+00 -2.4195e+00
6 0 +1.599045305e+07 +1.599045305e+07 +1.599045014e+07 +1.599045014e+07 +3.7740e+00 +2.5564e+00 -2.1314e+00 +3.8936e+00 -3.4176e+00
8 0 +4.488196761e+04 +4.488196761e+04 +4.487905761e+04 +4.487905761e+04 -4.5470e-01 +2.6416e+00 +4.5291e+00 +3.2391e+00 +2.8851e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.970000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.621800962e+06 +3.621800962e+06 +3.621797992e+06 +3.621797992e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.738427163e+05 +2.738427163e+05 +2.738397463e+05 +2.738397463e+05 -4.3861e+00 +1.6455e+00 +3.8508e-01 -3.7835e+00 -4.3151e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.996300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.995367290e+05 +4.995367290e+05 +4.998363590e+05 +4.998363590e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +2.339894166e+03 +2.339894166e+03 +2.639524166e+03 +2.639524166e+03 +2.6115e+00 -5.5583e-01 -4.8552e+00 -7.7473e-01 -3.0723e-01
