% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.870000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.716939245e+00 +6.716939245e+00 +1.358693924e+01 +1.358693924e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e-02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.029754545e+01 +2.029754545e+01 +2.030754545e+01 +2.030754545e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.924423223e+01 +1.924423223e+01 +1.925423223e+01 +1.925423223e+01 -4.0352e+00 +4.2384e+00 +3.9262e+00 +1.9089e+00 -2.0515e+00
5 0 +1.865501678e+01 +1.865501678e+01 +1.866501678e+01 +1.866501678e+01 -2.4711e+00 +3.6495e+00 +6.5948e-02 +3.0847e+00 +4.9145e-01
6 0 +1.127388536e+01 +1.127388536e+01 +1.128388536e+01 +1.128388536e+01 -3.0376e+00 -2.7024e+00 +2.8955e+00 -6.4102e-02 -4.2152e+00
9 0 +5.508741204e+00 +5.508741204e+00 +5.518741204e+00 +5.518741204e+00 -8.5490e-01 +2.1808e+00 -4.0986e+00 +4.0641e-01 -4.4056e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.306100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.559460382e+01 +1.559460382e+01 -1.150153962e+02 -1.150153962e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +9.159779353e+00 +9.159779353e+00 -1.214502206e+02 -1.214502206e+02 +4.5265e+00 -3.1370e-01 +2.1114e+00 +1.6092e+00 -1.9207e+00
10 0 +8.876755537e+00 +8.876755537e+00 -1.217332445e+02 -1.217332445e+02 +4.6168e+00 +6.5340e-01 -3.5513e+00 +5.2711e-01 -2.0912e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.231200000000e+02) | measured fitness | best measured fitness | x1 | x2...
