% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9.210000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.992761284e+02 +3.992761284e+02 +3.900661284e+02 +3.900661284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.115017121e+02 +3.115017121e+02 +3.022917121e+02 +3.022917121e+02 +2.7088e+00 +4.6156e+00 -2.2668e+00 +1.6730e+00 -4.8839e+00 -6.6312e-01 -4.1476e+00 +4.8769e+00 -4.8927e+00 -3.8601e+00 +1.5643e+00 -1.2101e+00 +4.9313e+00 +2.5959e+00 +3.9320e+00 -2.1391e+00 +4.9276e+00 +2.1355e+00 -3.0651e+00 -3.0658e+00
12 0 +2.780284323e+02 +2.780284323e+02 +2.688184323e+02 +2.688184323e+02 +4.3097e+00 +3.3391e+00 +9.8658e-01 -4.1183e-01 -3.0452e+00 +3.2233e+00 +1.8905e+00 +3.5243e+00 +4.3908e-01 +2.6801e+00 +4.6622e+00 -4.5819e+00 -4.9247e+00 -4.2793e+00 -9.5302e-01 -3.0793e+00 +3.5978e+00 +1.8479e+00 -4.8229e+00 +2.9978e+00
38 0 +2.594752387e+02 +2.594752387e+02 +2.502652387e+02 +2.502652387e+02 -4.3959e+00 +2.3725e-02 -1.8765e+00 +2.7853e+00 -9.5679e-02 -1.3301e+00 +1.5649e+00 +2.3706e+00 -3.2111e+00 -8.6003e-01 -1.6660e+00 -4.6833e+00 +4.2906e+00 +3.8437e+00 -4.8273e+00 +3.6918e-01 +2.7100e+00 +2.1381e+00 -7.3072e-01 +1.5509e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.559900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.992761284e+02 +3.992761284e+02 +1.055266128e+03 +1.055266128e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.264694617e+02 +3.264694617e+02 +9.824594617e+02 +9.824594617e+02 -2.7942e+00 +1.8107e+00 +4.3841e+00 +3.2189e+00 -4.8717e+00 +3.6630e-01 -2.1373e+00 +3.5622e+00 -4.0466e+00 -3.9998e+00 -3.5057e+00 -1.7645e-01 -1.2862e+00 -7.6623e-01 +1.8942e+00 -4.0449e+00 -4.9697e+00 -2.1178e+00 +4.4448e+00 -2.5672e+00
11 0 +3.133456148e+02 +3.133456148e+02 +9.693356148e+02 +9.693356148e+02 +1.2751e+00 +1.0797e+00 -4.8514e+00 -4.6007e+00 -5.1778e-01 +4.4800e+00 -3.5564e+00 -3.4535e+00 -2.7374e+00 -1.0038e+00 -2.7587e+00 +3.6834e+00 +4.1058e+00 -1.3547e+00 -2.5356e+00 +3.3701e+00 -3.1000e+00 +3.2708e+00 +3.6711e+00 +2.0031e+00
12 0 +3.050592243e+02 +3.050592243e+02 +9.610492243e+02 +9.610492243e+02 -4.9299e+00 -1.6440e+00 -2.5803e+00 -4.1656e+00 -8.9781e-01 +1.8246e+00 -1.7656e+00 -2.4026e+00 +3.4679e+00 -4.9713e+00 +4.0097e+00 +2.9006e+00 +2.9218e+00 +1.6114e+00 +2.5431e+00 -4.1258e+00 -3.8448e+00 -3.4596e+00 -5.5526e-01 +3.1568e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.671000000000e+01) | measured fitness | best measured fitness | x1 | x2...
