% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4.078000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.694655269e+01 +6.694655269e+01 +1.077265527e+02 +1.077265527e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +5.306901187e+01 +5.306901187e+01 +9.384901187e+01 +9.384901187e+01 -1.0618e+00 +3.4112e+00 +3.9184e+00 +1.8470e+00 +4.5049e+00 -3.8374e+00 +3.7457e+00 +9.6884e-01 +1.0636e-01 -9.8533e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.600000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.884153396e+01 +7.884153396e+01 +7.724153396e+01 +7.724153396e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +7.293951486e+01 +7.293951486e+01 +7.133951486e+01 +7.133951486e+01 -1.9697e+00 -3.0646e+00 -2.0864e+00 +3.9756e-01 +3.8406e+00 +3.5379e+00 +2.9937e+00 +4.7724e+00 -3.5663e+00 +4.0930e+00
17 0 +6.956210217e+01 +6.956210217e+01 +6.796210217e+01 +6.796210217e+01 -4.4884e+00 +6.8349e-01 +3.3707e+00 +2.8528e+00 -9.5393e-02 +2.2637e+00 +2.2247e+00 +1.1701e+00 -4.4330e+00 +4.9049e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.708400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.478493794e+01 +6.478493794e+01 -3.060550621e+02 -3.060550621e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
19 0 +6.368126625e+01 +6.368126625e+01 -3.071587338e+02 -3.071587338e+02 -2.7788e+00 -3.8211e+00 -3.4332e+00 +1.5091e+00 +1.9843e+00 +3.6132e+00 +1.2291e+00 -2.0741e-02 +3.4259e+00 +2.7053e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.256000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.687366610e+01 +7.687366610e+01 +4.431366610e+01 +4.431366610e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.134499132e+01 +7.134499132e+01 +3.878499132e+01 +3.878499132e+01 +1.9291e+00 +3.3398e+00 -2.4113e+00 +1.4889e+00 +3.9394e+00 +1.6852e+00 +1.0510e+00 -3.6791e+00 +3.0882e+00 -4.7225e-01
12 0 +5.816772094e+01 +5.816772094e+01 +2.560772094e+01 +2.560772094e+01 +1.0961e+00 -2.8974e+00 +2.3788e-01 +1.5482e+00 -4.6159e+00 +7.3889e-02 -1.3972e-01 +1.0735e-01 -2.1340e+00 -1.0349e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.154000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.354617306e+01 +5.354617306e+01 +5.689461731e+02 +5.689461731e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-8.628000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.491911124e+01 +7.491911124e+01 -1.136088876e+01 -1.136088876e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +6.753426646e+01 +6.753426646e+01 -1.874573354e+01 -1.874573354e+01 +1.3322e+00 +2.6339e+00 -3.8178e+00 +3.6714e+00 +3.8839e+00 +2.9546e+00 -6.9744e-01 -3.3655e+00 -1.6185e+00 -4.1471e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.224000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.156193876e+01 +7.156193876e+01 +9.380193876e+01 +9.380193876e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.490475443e+01 +3.490475443e+01 +5.714475443e+01 +5.714475443e+01 +4.7328e+00 +2.3117e+00 +1.8413e+00 +3.7704e+00 -7.5372e-01 +1.0648e-01 -2.0484e+00 -2.8141e+00 -1.2119e+00 -1.3923e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.301000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.591553088e+01 +7.591553088e+01 +5.290553088e+01 +5.290553088e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.908073134e+01 +6.908073134e+01 +4.607073134e+01 +4.607073134e+01 -1.0250e+00 +9.5926e-01 +2.3559e+00 +4.0749e+00 +3.8826e+00 -1.8482e+00 +3.9077e+00 -1.9000e+00 +1.9987e+00 -1.1446e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.323700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.420506315e+01 +7.420506315e+01 -2.581649368e+02 -2.581649368e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.242783560e+01 +7.242783560e+01 -2.599421644e+02 -2.599421644e+02 +4.7132e+00 -3.6514e+00 -7.5714e-01 -9.3566e-01 +1.2882e+00 -4.6481e+00 +8.2797e-01 -3.8631e+00 +7.3843e-01 +3.9291e+00
10 0 +5.934023059e+01 +5.934023059e+01 -2.730297694e+02 -2.730297694e+02 -1.9501e+00 -2.5246e+00 -3.2364e+00 -3.0476e+00 -4.1616e+00 +1.4454e+00 +3.0821e+00 -2.0808e+00 -6.9787e-01 -4.5763e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.231300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.217285891e+01 +6.217285891e+01 -6.095714109e+01 -6.095714109e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.537900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.009686110e+01 +7.009686110e+01 -8.369313890e+01 -8.369313890e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +4.998882443e+01 +4.998882443e+01 -1.038011756e+02 -1.038011756e+02 -1.2984e+00 +2.3343e+00 -7.6623e-03 +2.1985e+00 +5.5013e-01 -4.1238e+00 -1.0148e+00 +3.6575e-01 -1.0705e+00 +8.8861e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.860000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.650257136e+01 +5.650257136e+01 +7.902571361e+00 +7.902571361e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.770000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.538900726e+01 +7.538900726e+01 +1.030890073e+02 +1.030890073e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
