% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.997000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.048116465e+03 +1.048116465e+03 +1.078086465e+03 +1.078086465e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +8.692221854e+02 +8.692221854e+02 +8.991921854e+02 +8.991921854e+02 -1.3817e+00 -2.5163e+00 -3.5797e+00 -8.9323e-01 -1.6666e+00
7 0 +7.973901185e+02 +7.973901185e+02 +8.273601185e+02 +8.273601185e+02 -2.3926e+00 -2.9520e+00 -4.0118e+00 -4.5623e+00 +4.8733e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.171000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.267442521e+03 +1.267442521e+03 +1.215732521e+03 +1.215732521e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +9.418514087e+02 +9.418514087e+02 +8.901414087e+02 +8.901414087e+02 +4.7036e+00 +3.0873e+00 -2.1295e+00 -1.5492e+00 +4.8344e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.799500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.914452900e+03 +1.914452900e+03 +1.634502900e+03 +1.634502900e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.634603824e+03 +1.634603824e+03 +1.354653824e+03 +1.354653824e+03 -2.1661e+00 -1.7748e+00 -3.3747e+00 +2.6703e+00 +1.8728e+00
7 0 +1.331664091e+03 +1.331664091e+03 +1.051714091e+03 +1.051714091e+03 +1.3042e+00 -4.1313e+00 -1.2270e+00 -1.0771e+00 -1.2780e+00
8 0 +1.157373602e+03 +1.157373602e+03 +8.774236015e+02 +8.774236015e+02 +7.5393e-01 -4.2446e+00 +2.0260e+00 -1.8939e+00 -1.5984e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.319900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.845967669e+02 +7.845967669e+02 +1.716586767e+03 +1.716586767e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.133100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.494990338e+02 +5.494990338e+02 +6.628090338e+02 +6.628090338e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +4.536246140e+02 +4.536246140e+02 +5.669346140e+02 +5.669346140e+02 +1.3856e+00 -9.4639e-01 -3.2383e+00 +1.7143e+00 +2.1665e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.849000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.888247590e+02 +8.888247590e+02 +9.173147590e+02 +9.173147590e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +8.795219447e+02 +8.795219447e+02 +9.080119447e+02 +9.080119447e+02 -5.6182e-01 +2.0361e+00 -1.9123e+00 -1.9859e+00 -3.0889e+00
5 0 +7.376550870e+02 +7.376550870e+02 +7.661450870e+02 +7.661450870e+02 -9.4791e-01 -2.8467e+00 -6.6556e-01 -4.2784e+00 +2.6714e+00
9 0 +7.039031999e+02 +7.039031999e+02 +7.323931999e+02 +7.323931999e+02 -2.1429e+00 -2.8227e+00 -1.5115e+00 -3.6620e+00 -2.5547e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-7.405800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.715572125e+02 +3.715572125e+02 -3.690227875e+02 -3.690227875e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.177000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.027210844e+03 +1.027210844e+03 +9.754408436e+02 +9.754408436e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +9.457869003e+02 +9.457869003e+02 +8.940169003e+02 +8.940169003e+02 +4.2734e+00 +4.4995e+00 +2.1764e+00 -4.7130e+00 +9.1268e-01
