% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.098800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.697184145e+06 +5.697184145e+06 +5.696974265e+06 +5.696974265e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9.209000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.553713210e+07 +2.553713210e+07 +2.553704001e+07 +2.553704001e+07
15 0 +2.522911134e+07 +2.522911134e+07 +2.522901925e+07 +2.522901925e+07
19 0 +2.184175566e+07 +2.184175566e+07 +2.184166357e+07 +2.184166357e+07
51 0 +1.966283035e+07 +1.966283035e+07 +1.966273826e+07 +1.966273826e+07
64 0 +1.785271460e+07 +1.785271460e+07 +1.785262251e+07 +1.785262251e+07
67 0 +1.758749735e+07 +1.758749735e+07 +1.758740526e+07 +1.758740526e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-8.789000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.797772532e+07 +1.797772532e+07 +1.797763743e+07 +1.797763743e+07
8 0 +1.669247668e+07 +1.669247668e+07 +1.669238879e+07 +1.669238879e+07
11 0 +1.637903021e+07 +1.637903021e+07 +1.637894232e+07 +1.637894232e+07
12 0 +1.224520285e+07 +1.224520285e+07 +1.224511496e+07 +1.224511496e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.201900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.756585426e+07 +1.756585426e+07 +1.756617445e+07 +1.756617445e+07
24 0 +1.672543349e+07 +1.672543349e+07 +1.672575368e+07 +1.672575368e+07
47 0 +1.322984335e+07 +1.322984335e+07 +1.323016354e+07 +1.323016354e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.042400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.409421287e+07 +1.409421287e+07 +1.409410863e+07 +1.409410863e+07
33 0 +8.755915616e+06 +8.755915616e+06 +8.755811376e+06 +8.755811376e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6.785000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.692704887e+07 +1.692704887e+07 +1.692698102e+07 +1.692698102e+07
9 0 +1.556653469e+07 +1.556653469e+07 +1.556646684e+07 +1.556646684e+07
26 0 +1.408213834e+07 +1.408213834e+07 +1.408207049e+07 +1.408207049e+07
41 0 +9.343403041e+06 +9.343403041e+06 +9.343335191e+06 +9.343335191e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.639800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.677838612e+07 +1.677838612e+07 +1.677802214e+07 +1.677802214e+07
2 0 +1.622441234e+07 +1.622441234e+07 +1.622404836e+07 +1.622404836e+07
4 0 +1.621427170e+07 +1.621427170e+07 +1.621390772e+07 +1.621390772e+07
12 0 +1.504298304e+07 +1.504298304e+07 +1.504261906e+07 +1.504261906e+07
42 0 +1.284857510e+07 +1.284857510e+07 +1.284821112e+07 +1.284821112e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.865000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.367628025e+07 +2.367628025e+07 +2.367626160e+07 +2.367626160e+07
2 0 +2.353652408e+07 +2.353652408e+07 +2.353650543e+07 +2.353650543e+07
6 0 +1.808429048e+07 +1.808429048e+07 +1.808427183e+07 +1.808427183e+07
24 0 +1.348194401e+07 +1.348194401e+07 +1.348192536e+07 +1.348192536e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.749200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.120961176e+07 +2.120961176e+07 +2.120978668e+07 +2.120978668e+07
5 0 +1.843822359e+07 +1.843822359e+07 +1.843839851e+07 +1.843839851e+07
13 0 +9.525474757e+06 +9.525474757e+06 +9.525649677e+06 +9.525649677e+06
50 0 +6.097062987e+06 +6.097062987e+06 +6.097237907e+06 +6.097237907e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.659600000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.120587433e+07 +2.120587433e+07 +2.120530837e+07 +2.120530837e+07
2 0 +2.065345472e+07 +2.065345472e+07 +2.065288876e+07 +2.065288876e+07
7 0 +1.748588260e+07 +1.748588260e+07 +1.748531664e+07 +1.748531664e+07
29 0 +1.168920920e+07 +1.168920920e+07 +1.168864324e+07 +1.168864324e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.095000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.703907924e+07 +1.703907924e+07 +1.703915019e+07 +1.703915019e+07
5 0 +1.655733770e+07 +1.655733770e+07 +1.655740865e+07 +1.655740865e+07
10 0 +1.190026683e+07 +1.190026683e+07 +1.190033778e+07 +1.190033778e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4.728000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.342547754e+06 +8.342547754e+06 +8.342595034e+06 +8.342595034e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.688800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.673503927e+07 +1.673503927e+07 +1.673447039e+07 +1.673447039e+07
5 0 +1.432978048e+07 +1.432978048e+07 +1.432921160e+07 +1.432921160e+07
21 0 +7.111712416e+06 +7.111712416e+06 +7.111143536e+06 +7.111143536e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.069000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.610016513e+06 +9.610016513e+06 +9.610037203e+06 +9.610037203e+06
53 0 +6.748255039e+06 +6.748255039e+06 +6.748275729e+06 +6.748275729e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.616700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.438597236e+06 +9.438597236e+06 +9.439158906e+06 +9.439158906e+06
