% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.294000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.756574751e+03 +1.756574751e+03 +1.849514751e+03 +1.849514751e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.320870672e+03 +1.320870672e+03 +1.413810672e+03 +1.413810672e+03 -1.4830e+00 -3.9559e+00 +3.3962e+00 +3.6363e+00 +4.5370e+00 +3.6923e+00 -2.7304e+00 +1.3243e-01 +4.0602e+00 +4.2216e+00 -2.6375e+00 +1.9173e+00 +1.9629e+00 -3.9110e+00 +1.1183e+00 -1.8371e+00 -3.8720e-03 -3.2203e+00 -1.8571e+00 -1.6483e+00
7 0 +8.965970210e+02 +8.965970210e+02 +9.895370210e+02 +9.895370210e+02 -2.4589e+00 +3.5704e+00 -2.8316e+00 +2.3298e+00 +3.4193e+00 +2.5269e+00 +1.1604e+00 -3.6289e+00 -9.1414e-01 +2.3899e-02 +3.2023e+00 -2.9449e+00 -1.8248e+00 +3.8308e-01 -1.4112e+00 +3.4541e+00 +4.1266e+00 -4.2683e+00 +4.0832e+00 -3.4747e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.535000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.653243133e+03 +2.653243133e+03 +2.688593133e+03 +2.688593133e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.365773260e+03 +1.365773260e+03 +1.401123260e+03 +1.401123260e+03 +4.0707e+00 +2.1352e+00 -4.6486e-01 +1.7436e+00 +3.1805e+00 -1.3312e+00 -2.6724e+00 +1.9974e+00 +5.3378e-01 +1.6802e+00 -2.5565e+00 -7.9794e-01 +4.2708e+00 +3.0849e+00 -3.4699e+00 -4.2495e+00 +4.0307e+00 +3.9778e+00 +5.2985e-02 +6.6970e-01
23 0 +4.903271114e+02 +4.903271114e+02 +5.256771114e+02 +5.256771114e+02 +1.5652e+00 -3.5345e+00 +4.8931e+00 +3.7285e+00 -2.6364e+00 -4.0613e+00 +6.2442e-01 +3.0129e-01 +2.4814e+00 -2.8713e+00 +3.9943e-01 -3.8296e+00 -4.2472e+00 +4.8648e+00 +3.2065e+00 +2.0456e+00 +3.5453e+00 -1.2184e+00 +2.5652e+00 +1.9430e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.820000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.959996499e+02 +7.959996499e+02 +7.998196499e+02 +7.998196499e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
28 0 +6.606599922e+02 +6.606599922e+02 +6.644799922e+02 +6.644799922e+02 +1.2063e-01 +2.8325e-01 -2.6728e+00 -3.1705e+00 +6.5817e-01 +4.5284e+00 +2.8660e+00 -6.3936e-01 +6.4454e-01 -1.6736e+00 +2.5323e+00 -3.5079e+00 -1.2618e+00 -1.9255e+00 +3.2601e+00 +1.1988e+00 -3.0298e+00 -4.6957e+00 +5.3856e-01 +2.9319e+00
