% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.494000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.769510028e+07 +2.769510028e+07 +2.769504534e+07 +2.769504534e+07
7 0 +1.375952310e+07 +1.375952310e+07 +1.375946816e+07 +1.375946816e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.913000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.211731163e+07 +4.211731163e+07 +4.211737076e+07 +4.211737076e+07
4 0 +2.605672811e+07 +2.605672811e+07 +2.605678724e+07 +2.605678724e+07
16 0 +1.407387976e+07 +1.407387976e+07 +1.407393889e+07 +1.407393889e+07
45 0 +9.429547074e+06 +9.429547074e+06 +9.429606204e+06 +9.429606204e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.915300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.893357181e+07 +1.893357181e+07 +1.893308028e+07 +1.893308028e+07
10 0 +9.376830426e+06 +9.376830426e+06 +9.376338896e+06 +9.376338896e+06
74 0 +7.110814128e+06 +7.110814128e+06 +7.110322598e+06 +7.110322598e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.702000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.334874622e+06 +9.334874622e+06 +9.334704422e+06 +9.334704422e+06
50 0 +9.205267101e+06 +9.205267101e+06 +9.205096901e+06 +9.205096901e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.697500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.529782787e+07 +1.529782787e+07 +1.529735812e+07 +1.529735812e+07
4 0 +1.513941545e+07 +1.513941545e+07 +1.513894570e+07 +1.513894570e+07
7 0 +1.438774570e+07 +1.438774570e+07 +1.438727595e+07 +1.438727595e+07
32 0 +7.119036207e+06 +7.119036207e+06 +7.118566457e+06 +7.118566457e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.191000000000e+01) | measured fitness | best measured fitness | x1 | x2...
